source,class_name,object_id,split,status,crop,confidence,prompt,box
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (53).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (53).jpg,0.247141,bottle,"[8, 17, 229, 182]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (54).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (54).jpg,0.570959,bottle,"[8, 11, 200, 185]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (55).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (55).jpg,0.451842,bottle,"[35, 0, 182, 173]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (56).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (56).jpg,0.454405,bottle,"[84, 0, 240, 174]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (57).jpg,water_bottle,생수병,test,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (58).jpg,water_bottle,생수병,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (59).jpg,water_bottle,생수병,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (6).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (6).jpg,0.879454,bottle,"[91, 7, 175, 210]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (60).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (60).jpg,0.056046,bottle,"[39, 0, 240, 186]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (61).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (61).jpg,0.157882,bottle,"[0, 46, 228, 230]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (62).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (62).jpg,0.105342,bottle,"[22, 20, 240, 217]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (63).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (63).jpg,0.169896,bottle,"[8, 26, 240, 222]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (64).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (64).jpg,0.100082,bottle,"[21, 21, 240, 215]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (65).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (65).jpg,0.031761,bottle,"[32, 28, 240, 229]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (66).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (66).jpg,0.085827,bottle,"[24, 35, 240, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (67).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (67).jpg,0.397033,bottle,"[6, 0, 240, 237]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (68).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (68).jpg,0.722582,bottle,"[25, 0, 240, 225]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (69).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (69).jpg,0.235206,bottle,"[35, 0, 240, 225]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (7).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (7).jpg,0.846282,bottle,"[66, 2, 157, 216]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (70).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (70).jpg,0.047077,bottle,"[31, 0, 240, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (71).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (71).jpg,0.160836,bottle,"[47, 52, 240, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (72).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (72).jpg,0.033338,bottle,"[55, 21, 240, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (73).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (73).jpg,0.074791,bottle,"[13, 12, 193, 231]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (74).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (74).jpg,0.326572,bottle,"[0, 18, 155, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (75).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (75).jpg,0.245761,bottle,"[0, 5, 134, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (76).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (76).jpg,0.175841,bottle,"[0, 8, 134, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (77).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (77).jpg,0.057260,bottle,"[0, 0, 104, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (78).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (78).jpg,0.183821,bottle,"[0, 1, 91, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (79).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (79).jpg,0.673782,bottle,"[0, 32, 95, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (8).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (8).jpg,0.862277,bottle,"[61, 0, 160, 208]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (80).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (80).jpg,0.824850,bottle,"[0, 53, 112, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (81).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (81).jpg,0.161802,bottle,"[55, 0, 240, 169]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (82).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (82).jpg,0.027872,bottle,"[87, 41, 240, 228]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (84).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (84).jpg,0.076196,bottle,"[8, 44, 240, 231]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (85).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (85).jpg,0.456311,bottle,"[0, 41, 197, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (86).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (86).jpg,0.533830,bottle,"[0, 45, 175, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (87).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (87).jpg,0.258778,bottle,"[0, 36, 159, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (88).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (88).jpg,0.496307,bottle,"[0, 68, 149, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (89).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (89).jpg,0.752718,bottle,"[6, 70, 186, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (9).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (9).jpg,0.820645,bottle,"[84, 0, 186, 208]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (90).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (90).jpg,0.281673,bottle,"[41, 68, 225, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (91).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (91).jpg,0.823572,bottle,"[10, 50, 228, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (92).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (92).jpg,0.465922,bottle,"[0, 14, 240, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (93).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (93).jpg,0.026660,bottle,"[28, 35, 240, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (94).jpg,water_bottle,생수병,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (95).jpg,water_bottle,생수병,test,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (96).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (96).jpg,0.137082,bottle,"[36, 0, 240, 225]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (97).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (97).jpg,0.044848,bottle,"[10, 22, 240, 230]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (98).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (98).jpg,0.055134,bottle,"[37, 8, 240, 206]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (99).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (99).jpg,0.076426,bottle,"[60, 0, 240, 188]"
